"Id","ActivityHour","Calories","TotalIntensity","AverageIntensity","StepTotal","month","wday","date","week"
"2320127002",2016-04-21 07:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 08:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 09:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 10:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 11:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 12:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 13:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 14:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 15:00:00,75,11,0.183333,185,4,5,2016-04-21,16
"2320127002",2016-04-21 16:00:00,104,25,0.416667,511,4,5,2016-04-21,16
"2320127002",2016-04-21 17:00:00,95,20,0.333333,446,4,5,2016-04-21,16
"2320127002",2016-04-21 18:00:00,89,17,0.283333,349,4,5,2016-04-21,16
"2320127002",2016-04-21 19:00:00,63,4,0.066667,61,4,5,2016-04-21,16
"2320127002",2016-04-21 20:00:00,55,0,0,0,4,5,2016-04-21,16
"2320127002",2016-04-21 21:00:00,116,36,0.6,974,4,5,2016-04-21,16
"2320127002",2016-04-21 22:00:00,97,20,0.333333,526,4,5,2016-04-21,16
"2320127002",2016-04-21 23:00:00,87,16,0.266667,322,4,5,2016-04-21,16
"2320127002",2016-04-22 00:00:00,76,11,0.183333,210,4,6,2016-04-22,16
"2320127002",2016-04-22 01:00:00,92,18,0.3,429,4,6,2016-04-22,16
"2320127002",2016-04-22 02:00:00,75,11,0.183333,164,4,6,2016-04-22,16
"2320127002",2016-04-22 03:00:00,79,12,0.2,253,4,6,2016-04-22,16
"2320127002",2016-04-22 04:00:00,64,5,0.083333,70,4,6,2016-04-22,16
"2320127002",2016-04-22 05:00:00,78,11,0.183333,249,4,6,2016-04-22,16
"2320127002",2016-04-22 06:00:00,110,31,0.516667,529,4,6,2016-04-22,16
"2320127002",2016-04-22 07:00:00,80,13,0.216667,230,4,6,2016-04-22,16
"2320127002",2016-04-22 08:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 09:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 10:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 11:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 12:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 13:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 14:00:00,81,14,0.233333,272,4,6,2016-04-22,16
"2320127002",2016-04-22 15:00:00,136,36,0.6,1128,4,6,2016-04-22,16
"2320127002",2016-04-22 16:00:00,79,12,0.2,270,4,6,2016-04-22,16
"2320127002",2016-04-22 17:00:00,86,16,0.266667,315,4,6,2016-04-22,16
"2320127002",2016-04-22 18:00:00,55,0,0,0,4,6,2016-04-22,16
"2320127002",2016-04-22 19:00:00,86,16,0.266667,249,4,6,2016-04-22,16
"2320127002",2016-04-22 20:00:00,92,18,0.3,384,4,6,2016-04-22,16
"2320127002",2016-04-22 21:00:00,95,21,0.35,453,4,6,2016-04-22,16
"2320127002",2016-04-22 22:00:00,77,10,0.166667,218,4,6,2016-04-22,16
"2320127002",2016-04-22 23:00:00,77,11,0.183333,160,4,6,2016-04-22,16
"2320127002",2016-04-23 00:00:00,74,9,0.15,152,4,7,2016-04-23,16
"2320127002",2016-04-23 01:00:00,77,11,0.183333,205,4,7,2016-04-23,16
"2320127002",2016-04-23 02:00:00,77,9,0.15,264,4,7,2016-04-23,16
"2320127002",2016-04-23 03:00:00,78,12,0.2,202,4,7,2016-04-23,16
"2320127002",2016-04-23 04:00:00,67,6,0.1,72,4,7,2016-04-23,16
"2320127002",2016-04-23 05:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 06:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 07:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 08:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 09:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 10:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 11:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 12:00:00,55,0,0,0,4,7,2016-04-23,16
"2320127002",2016-04-23 13:00:00,101,23,0.383333,591,4,7,2016-04-23,16
"2320127002",2016-04-23 14:00:00,96,21,0.35,436,4,7,2016-04-23,16
"2320127002",2016-04-23 15:00:00,107,26,0.433333,591,4,7,2016-04-23,16
"2320127002",2016-04-23 16:00:00,89,15,0.25,399,4,7,2016-04-23,16
"2320127002",2016-04-23 17:00:00,107,27,0.45,594,4,7,2016-04-23,16
"2320127002",2016-04-23 18:00:00,107,27,0.45,578,4,7,2016-04-23,16
"2320127002",2016-04-23 19:00:00,90,19,0.316667,351,4,7,2016-04-23,16
"2320127002",2016-04-23 20:00:00,60,3,0.05,41,4,7,2016-04-23,16
"2320127002",2016-04-23 21:00:00,78,11,0.183333,261,4,7,2016-04-23,16
"2320127002",2016-04-23 22:00:00,81,14,0.233333,205,4,7,2016-04-23,16
"2320127002",2016-04-23 23:00:00,72,9,0.15,137,4,7,2016-04-23,16
"2320127002",2016-04-24 00:00:00,75,9,0.15,204,4,1,2016-04-24,17
"2320127002",2016-04-24 01:00:00,80,12,0.2,295,4,1,2016-04-24,17
"2320127002",2016-04-24 02:00:00,77,12,0.2,192,4,1,2016-04-24,17
"2320127002",2016-04-24 03:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 04:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 05:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 06:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 07:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 08:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 09:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 10:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 11:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 12:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 13:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 14:00:00,55,0,0,0,4,1,2016-04-24,17
"2320127002",2016-04-24 15:00:00,60,2,0.033333,69,4,1,2016-04-24,17
"2320127002",2016-04-24 16:00:00,120,33,0.55,784,4,1,2016-04-24,17
"2320127002",2016-04-24 17:00:00,89,17,0.283333,360,4,1,2016-04-24,17
"2320127002",2016-04-24 18:00:00,116,31,0.516667,711,4,1,2016-04-24,17
"2320127002",2016-04-24 19:00:00,75,9,0.15,140,4,1,2016-04-24,17
"2320127002",2016-04-24 20:00:00,99,23,0.383333,434,4,1,2016-04-24,17
"2320127002",2016-04-24 21:00:00,105,26,0.433333,487,4,1,2016-04-24,17
"2320127002",2016-04-24 22:00:00,81,13,0.216667,194,4,1,2016-04-24,17
"2320127002",2016-04-24 23:00:00,88,17,0.283333,289,4,1,2016-04-24,17
"2320127002",2016-04-25 00:00:00,98,21,0.35,506,4,2,2016-04-25,17
"2320127002",2016-04-25 01:00:00,81,11,0.183333,195,4,2,2016-04-25,17
"2320127002",2016-04-25 02:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 03:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 04:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 05:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 06:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 07:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 08:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 09:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 10:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 11:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 12:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 13:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 14:00:00,55,0,0,0,4,2,2016-04-25,17
"2320127002",2016-04-25 15:00:00,58,1,0.016667,24,4,2,2016-04-25,17
"2320127002",2016-04-25 16:00:00,94,19,0.316667,409,4,2,2016-04-25,17
"2320127002",2016-04-25 17:00:00,126,40,0.666667,1013,4,2,2016-04-25,17
"2320127002",2016-04-25 18:00:00,90,19,0.316667,368,4,2,2016-04-25,17
"2320127002",2016-04-25 19:00:00,63,5,0.083333,53,4,2,2016-04-25,17
"2320127002",2016-04-25 20:00:00,80,13,0.216667,284,4,2,2016-04-25,17
"2320127002",2016-04-25 21:00:00,87,15,0.25,298,4,2,2016-04-25,17
"2320127002",2016-04-25 22:00:00,95,21,0.35,380,4,2,2016-04-25,17
"2320127002",2016-04-25 23:00:00,66,6,0.1,58,4,2,2016-04-25,17
"2320127002",2016-04-26 00:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 01:00:00,60,1,0.016667,20,4,3,2016-04-26,17
"2320127002",2016-04-26 02:00:00,64,5,0.083333,71,4,3,2016-04-26,17
"2320127002",2016-04-26 03:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 04:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 05:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 06:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 07:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 08:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 09:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 10:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 11:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 12:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 13:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 14:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 15:00:00,55,0,0,0,4,3,2016-04-26,17
"2320127002",2016-04-26 16:00:00,74,8,0.133333,244,4,3,2016-04-26,17
"2320127002",2016-04-26 17:00:00,95,22,0.366667,401,4,3,2016-04-26,17
"2320127002",2016-04-26 18:00:00,96,23,0.383333,345,4,3,2016-04-26,17
"2320127002",2016-04-26 19:00:00,92,19,0.316667,390,4,3,2016-04-26,17
"2320127002",2016-04-26 20:00:00,93,19,0.316667,412,4,3,2016-04-26,17
"2320127002",2016-04-26 21:00:00,96,17,0.283333,522,4,3,2016-04-26,17
"2320127002",2016-04-26 22:00:00,105,17,0.283333,758,4,3,2016-04-26,17
"2320127002",2016-04-26 23:00:00,84,16,0.266667,246,4,3,2016-04-26,17
"2320127002",2016-04-27 00:00:00,56,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 01:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 02:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 03:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 04:00:00,74,9,0.15,152,4,4,2016-04-27,17
"2320127002",2016-04-27 05:00:00,67,7,0.116667,79,4,4,2016-04-27,17
"2320127002",2016-04-27 06:00:00,57,1,0.016667,4,4,4,2016-04-27,17
"2320127002",2016-04-27 07:00:00,98,22,0.366667,500,4,4,2016-04-27,17
"2320127002",2016-04-27 08:00:00,120,33,0.55,829,4,4,2016-04-27,17
"2320127002",2016-04-27 09:00:00,72,10,0.166667,151,4,4,2016-04-27,17
"2320127002",2016-04-27 10:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 11:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 12:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 13:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 14:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 15:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 16:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 17:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 18:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 19:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 20:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 21:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 22:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-27 23:00:00,55,0,0,0,4,4,2016-04-27,17
"2320127002",2016-04-28 00:00:00,73,11,0.183333,138,4,5,2016-04-28,17
"2320127002",2016-04-28 01:00:00,93,20,0.333333,357,4,5,2016-04-28,17
"2320127002",2016-04-28 02:00:00,86,13,0.216667,374,4,5,2016-04-28,17
"2320127002",2016-04-28 03:00:00,92,18,0.3,412,4,5,2016-04-28,17
"2320127002",2016-04-28 04:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 05:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 06:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 07:00:00,80,14,0.233333,251,4,5,2016-04-28,17
"2320127002",2016-04-28 08:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 09:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 10:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 11:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 12:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 13:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 14:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 15:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 16:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 17:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 18:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 19:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 20:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 21:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 22:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-28 23:00:00,55,0,0,0,4,5,2016-04-28,17
"2320127002",2016-04-29 00:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 01:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 02:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 03:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 04:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 05:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 06:00:00,77,12,0.2,241,4,6,2016-04-29,17
"2320127002",2016-04-29 07:00:00,107,27,0.45,577,4,6,2016-04-29,17
"2320127002",2016-04-29 08:00:00,68,6,0.1,106,4,6,2016-04-29,17
"2320127002",2016-04-29 09:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 10:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 11:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 12:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 13:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 14:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 15:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 16:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 17:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 18:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 19:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 20:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 21:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 22:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-29 23:00:00,55,0,0,0,4,6,2016-04-29,17
"2320127002",2016-04-30 00:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 01:00:00,63,4,0.066667,65,4,7,2016-04-30,17
"2320127002",2016-04-30 02:00:00,85,17,0.283333,249,4,7,2016-04-30,17
"2320127002",2016-04-30 03:00:00,92,19,0.316667,378,4,7,2016-04-30,17
"2320127002",2016-04-30 04:00:00,104,24,0.4,582,4,7,2016-04-30,17
"2320127002",2016-04-30 05:00:00,85,15,0.25,336,4,7,2016-04-30,17
"2320127002",2016-04-30 06:00:00,78,11,0.183333,219,4,7,2016-04-30,17
"2320127002",2016-04-30 07:00:00,96,22,0.366667,353,4,7,2016-04-30,17
"2320127002",2016-04-30 08:00:00,98,24,0.4,388,4,7,2016-04-30,17
"2320127002",2016-04-30 09:00:00,83,14,0.233333,267,4,7,2016-04-30,17
"2320127002",2016-04-30 10:00:00,100,21,0.35,552,4,7,2016-04-30,17
"2320127002",2016-04-30 11:00:00,89,18,0.3,303,4,7,2016-04-30,17
"2320127002",2016-04-30 12:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 13:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 14:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 15:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 16:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 17:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 18:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 19:00:00,55,0,0,0,4,7,2016-04-30,17
"2320127002",2016-04-30 20:00:00,75,11,0.183333,210,4,7,2016-04-30,17
"2320127002",2016-04-30 21:00:00,88,18,0.3,331,4,7,2016-04-30,17
"2320127002",2016-04-30 22:00:00,74,9,0.15,185,4,7,2016-04-30,17
"2320127002",2016-04-30 23:00:00,71,7,0.116667,140,4,7,2016-04-30,17
"2320127002",2016-05-01 00:00:00,84,15,0.25,267,5,1,2016-05-01,18
"2320127002",2016-05-01 01:00:00,75,10,0.166667,179,5,1,2016-05-01,18
"2320127002",2016-05-01 02:00:00,85,15,0.25,326,5,1,2016-05-01,18
"2320127002",2016-05-01 03:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 04:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 05:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 06:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 07:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 08:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 09:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 10:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 11:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 12:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 13:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 14:00:00,56,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 15:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 16:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 17:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 18:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 19:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 20:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 21:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 22:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-01 23:00:00,55,0,0,0,5,1,2016-05-01,18
"2320127002",2016-05-02 00:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 01:00:00,80,13,0.216667,285,5,2,2016-05-02,18
"2320127002",2016-05-02 02:00:00,85,16,0.266667,322,5,2,2016-05-02,18
"2320127002",2016-05-02 03:00:00,97,21,0.35,564,5,2,2016-05-02,18
"2320127002",2016-05-02 04:00:00,73,10,0.166667,203,5,2,2016-05-02,18
"2320127002",2016-05-02 05:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 06:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 07:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 08:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 09:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 10:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 11:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 12:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 13:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 14:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 15:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 16:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 17:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 18:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-02 19:00:00,71,7,0.116667,151,5,2,2016-05-02,18
"2320127002",2016-05-02 20:00:00,117,29,0.483333,860,5,2,2016-05-02,18
"2320127002",2016-05-02 21:00:00,127,41,0.683333,1054,5,2,2016-05-02,18
"2320127002",2016-05-02 22:00:00,79,13,0.216667,195,5,2,2016-05-02,18
"2320127002",2016-05-02 23:00:00,55,0,0,0,5,2,2016-05-02,18
"2320127002",2016-05-03 00:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 01:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 02:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 03:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 04:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 05:00:00,95,19,0.316667,453,5,3,2016-05-03,18
"2320127002",2016-05-03 06:00:00,97,22,0.366667,451,5,3,2016-05-03,18
"2320127002",2016-05-03 07:00:00,128,40,0.666667,1053,5,3,2016-05-03,18
"2320127002",2016-05-03 08:00:00,101,24,0.4,473,5,3,2016-05-03,18
"2320127002",2016-05-03 09:00:00,56,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 10:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 11:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 12:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 13:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 14:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 15:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 16:00:00,55,0,0,0,5,3,2016-05-03,18
"2320127002",2016-05-03 17:00:00,62,3,0.05,49,5,3,2016-05-03,18
"2320127002",2016-05-03 18:00:00,83,15,0.25,261,5,3,2016-05-03,18
"2320127002",2016-05-03 19:00:00,113,28,0.466667,720,5,3,2016-05-03,18
"2320127002",2016-05-03 20:00:00,172,61,1.016667,1940,5,3,2016-05-03,18
"2320127002",2016-05-03 21:00:00,110,27,0.45,656,5,3,2016-05-03,18
"2320127002",2016-05-03 22:00:00,141,46,0.766667,1364,5,3,2016-05-03,18
"2320127002",2016-05-03 23:00:00,58,1,0.016667,23,5,3,2016-05-03,18
"2320127002",2016-05-04 00:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 01:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 02:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 03:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 04:00:00,61,3,0.05,58,5,4,2016-05-04,18
"2320127002",2016-05-04 05:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 06:00:00,83,16,0.266667,269,5,4,2016-05-04,18
"2320127002",2016-05-04 07:00:00,123,33,0.55,874,5,4,2016-05-04,18
"2320127002",2016-05-04 08:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 09:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 10:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 11:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 12:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 13:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 14:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 15:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 16:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 17:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 18:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 19:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 20:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 21:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 22:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-04 23:00:00,55,0,0,0,5,4,2016-05-04,18
"2320127002",2016-05-05 00:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 01:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 02:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 03:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 04:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 05:00:00,55,0,0,0,5,5,2016-05-05,18
"2320127002",2016-05-05 06:00:00,90,18,0.3,383,5,5,2016-05-05,18
"2320127002",2016-05-05 07:00:00,115,31,0.516667,687,5,5,2016-05-05,18
"2320127002",2016-05-05 08:00:00,105,26,0.433333,604,5,5,2016-05-05,18
"2320127002",2016-05-05 09:00:00,109,34,0.566667,782,5,5,2016-05-05,18
